,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
35,75.30480900116632,77.9950594429957,84.84124841109616,70.57884710210256,74.12097625517396,78.7850293772463,78.55212341615379,81.57669037367481,87.58718081484245,77.2731575264841,67.08978701177647,93.88548739123256,82.59485090528712,90.06941920841334,83.08893596427501,65.59698119823278,73.12994278915914,82.48261712302948,81.08492307673244,76.66887426003217,67.01066128872615,78.19352081392178,66.11641885994766,84.11814560448265,69.74556344473685
36,77.42439487847233,75.151559746375,71.8154598947929,78.65517991801906,72.2362139956846,71.53830796395667,88.4673343506839,88.44951522248937,84.43977505525635,77.25364930110551,63.47587244565426,85.92255055204473,87.32671927683289,84.75492908438672,72.16900280520402,69.97178560617573,85.62932136687141,84.68077421405079,85.59080050733323,68.12992416560289,76.51891146541114,71.21886290568911,95.32135056672723,75.01205646351542,72.58819992358224
37,82.28917238203205,73.26369484000563,90.8870266816505,79.33950854609186,72.87316278066803,80.27948246756243,85.12280086826544,76.32576908116373,83.50872234427484,78.90277621813658,76.41027312016996,87.21677715378713,92.49960181561104,89.46812366887593,69.74803962827279,68.01914970430784,95.20729950303145,85.99895753706284,93.87832335553861,73.46659683625029,67.98405492002658,73.97175110540744,77.18761327707975,73.02338521804411,74.17546256769813
38,80.59106363980523,73.89272199691021,80.28223498594745,84.56904775119922,72.25741741601188,74.46979987709719,86.03225081809664,80.35360616624602,84.37094676962053,76.95846039273844,66.33799519728679,81.82009770876995,80.08948332294057,81.86026330619887,67.50177992275488,72.86811832019106,84.31409447594017,85.70886864971139,89.79020010559579,79.04052626396984,73.46276909520908,71.18102690564312,79.73236162694737,82.30205545042342,71.76752831768336
39,76.85733102872044,69.53480045947053,71.93910252274452,84.9217911408592,72.72971715906064,69.21767444373545,89.66973383431471,90.12270486967982,88.36815456260778,71.70204632007679,63.74503632039161,84.64341967014197,86.06911021754505,82.4571393854323,79.39528125633032,65.0150378492271,89.64719731822981,80.43727139261605,86.45804559370724,76.36450205649977,69.80598366833154,67.51450280348539,78.10662553595866,87.07791830560855,67.4984513153667
40,78.44253802986518,77.06105278914305,80.7204476704483,75.08973231903082,72.0976321837697,67.98612119350081,88.93356888225807,79.4494262113156,82.1192711065107,79.51564532712705,75.13771517248564,87.26768401794261,90.87871788608966,83.74839659866635,83.51824476221894,64.43671716778289,87.34107456133417,84.18845985648744,82.39678106334262,76.9576006383434,81.90358189047936,76.66722914400324,69.61566692052526,78.83017845269364,74.79711365279675
41,80.6130055451329,74.36215882739668,77.98107518676947,77.17841246088274,73.26641505646155,74.16971710964934,83.56004361013474,92.99513878913514,78.1614508661044,83.06210536668061,76.01052047202859,82.49475598221615,84.62898779838854,93.27442689241258,82.03114098626084,72.04886974204946,91.23460967097274,83.01437764381681,86.49541923661346,78.80091984490122,77.7126575241189,73.53846935213735,90.11371038602128,83.81271549117653,72.1425726684579
42,85.26821376670031,77.80670620001769,80.62561692997136,78.42639532641479,75.21468093770153,78.64972065028203,83.08616065842727,85.92580096210284,85.10931002866141,70.21684478480906,65.27218514316318,86.244452208121,77.91444390175829,91.67454116596576,74.48115584180675,71.5000781952786,86.92691557262408,81.1014653362244,78.83094299892504,78.22327307141362,74.02527626403923,60.82011567145486,75.25782580343193,79.94955947344287,66.94315689277964
43,73.05241872218475,78.58116515891756,78.42256501866055,80.038665461446,71.13448105268219,74.27062528044355,81.8507984570943,77.93297063270387,81.3716172058537,71.74540735664769,79.35349126197616,84.5820928297969,89.36488069560922,91.4228313356277,81.22071772264641,83.02865229162208,88.79199577458083,86.46260489456553,83.37368966081466,77.87271815849923,74.87039856858463,69.91827361298759,80.25918168019481,83.19204669048945,72.65498267025478
44,74.69904825792044,81.67316787542715,78.21891222976201,74.59781581989199,76.24183523986677,78.48214835405811,76.67869979421182,85.41302477078314,90.99366435093987,77.54611420660837,71.49845132790341,84.19672164698257,77.4907496207798,91.91579903666633,82.70494984671532,73.20746567717475,81.07084282297778,81.41762101896587,96.83353491901079,72.53706298505178,84.17446301075691,71.366192871572,74.54336972287122,81.24956361781368,79.51397880316085
45,85.14494767767331,78.38042204205702,75.06620588957934,77.6606238893949,80.43653582648473,72.17577180399785,84.32708010532349,85.71507347435158,87.25574253598484,74.46432890562322,68.23851984886679,80.07888156731356,84.80113407856285,93.11152164621933,84.76448859417741,76.48165222856821,86.61940441842026,84.83399182756266,82.88662838372282,80.1208958180374,68.35000706111083,70.9636145309796,84.22259833142574,83.47505004958963,75.14016558490057
46,82.73318418108603,74.25664364443801,86.38044798226399,79.19462859541521,64.74260461626581,82.64482913549183,82.43263909849279,86.96088423576677,85.57746528336082,74.87219290571636,72.76907470751519,85.65220110485309,92.86483360215973,87.6945139263387,72.47911780758575,65.59618501920133,89.44733669378434,86.19363015913964,89.0463125508381,81.13507499791781,77.80179240267685,76.20959534913781,74.61064856098575,86.54519934733527,69.37898487107132
47,81.08449437039643,74.92493904441132,77.18312533060212,68.23475459991387,83.78547377004922,78.22121580558988,85.66128807401363,84.93817259101894,86.12695611931044,79.78964117247511,82.66559623082723,82.3887723856502,86.6005711249783,83.24796031164311,75.87164797472431,71.86914865245971,90.96708496760233,90.49153699064274,88.49555670439346,84.88135772666853,79.70113228442813,79.85690436374465,69.8721386885064,93.00181196689564,72.30917160476065
48,86.63635823426914,81.47064018450202,76.05285233055628,65.0309492994143,75.3065751175783,91.27632379975424,88.61160124908734,84.0264248180554,86.58370294643768,80.72971990913081,81.83103359606439,84.114564748442,85.48468434832564,81.32508520129136,87.30176232876411,73.97699825527405,86.6180480324333,84.82269979816134,81.0442990645784,88.67723208275827,76.16645482158272,80.16131517891256,79.38633902261824,84.30786394853408,66.65175828894793
49,69.45080357428652,70.17636638503093,78.91005479736121,80.43542290589329,77.856353611131,79.8841722774584,85.65024339404259,81.54742776663568,82.24319057009554,81.75141468605943,65.87666314561166,90.85456947826583,83.51448112254687,88.46974105556508,78.69943880667275,76.0978633467825,81.1204018662452,90.3845009494362,87.15682179129544,81.0637003104378,77.92255485734296,80.3920531792257,70.37238777265031,83.19065403804659,81.93859995849331
50,77.14833438829955,77.36916040817852,80.61807428430623,72.37225886110147,76.42450494892026,85.4577599636934,90.45562092280957,84.70448275697551,81.84141375061562,72.31353230943755,83.35359820472678,88.00467646345085,89.87072078090135,83.73279593328547,79.85310228496111,71.01287261603684,86.56550845043824,88.59505509767183,83.86449485758529,79.57012932999871,78.78953463332235,72.06277161280295,74.92522251310827,81.00086890165896,74.55282312500574
51,83.00201815028123,83.44330259078424,78.36494804200626,73.47768098450851,79.39463640937011,88.17549433258873,78.81124052052787,77.38861129217362,85.97707311030636,75.99798118187512,79.07211123241737,90.87100776060124,88.50630438015291,83.09244501859806,79.07225840977989,73.59021956269619,90.48626941001743,89.81233335866311,83.15623583502415,80.63015175547433,76.62187537955185,69.55924415849482,78.09314646085717,89.44298228436712,66.2997956546034
52,76.89008703725773,82.65218134087999,84.69862642843314,72.83326796489614,75.30979934289034,84.92097353112432,90.36507539257573,85.79038700539923,87.99610855771118,75.86637562348044,75.6569501936259,84.75744842828992,79.30357167115369,87.06288025762802,72.37700833692341,74.74202621504863,90.45118573651857,83.91439585795882,81.29636022059738,77.49333669885368,83.40442805121425,68.5385170577353,76.28634209754107,86.6944255676584,73.06410828362033
53,79.26333727153693,82.93395754626117,77.01860830015895,80.16404261051667,78.35927869476595,85.9379222662819,84.2588226092673,85.87583412464647,86.31059055213963,73.07163501740263,78.21446949092655,84.96012100373522,83.2967079551164,93.5651122079554,74.11068196717235,76.19599114318805,87.73710543567998,79.87360065183736,90.16250252587857,75.52440036196252,76.27063838295751,74.06960505433752,74.00894496649377,82.01195427692186,77.97228516666016
54,90.97420222790173,82.63310816890812,86.52369494211646,77.47672911894072,81.58222808759834,86.28774522921368,88.57959322425928,88.68221268342158,80.56705464843803,75.76928452426377,75.91050159386347,83.96418953545043,86.02909283342365,84.80663766689122,73.8752491900492,83.64349706596919,89.56834010082648,90.92887935072046,83.97690638495138,77.40481470392584,78.10429684117442,80.07173462860575,71.17751901422768,82.70961544082711,74.66608596116717
55,78.8784357835376,78.94619111324145,82.73487148119902,80.5378937632464,81.24522741822143,100.04070289682447,86.18353258271665,81.06231987799694,94.1423691982308,84.19418611759734,75.12242698186071,92.83857816070604,79.23626607139362,84.11322651032465,71.87765356764996,84.91957192621142,86.07358763312519,91.46242077418457,87.0854473110888,79.64217078104912,79.805860812291,67.29605514198636,73.83859797603978,73.14648624189947,77.01036000566363
56,83.29439683693057,83.9318758872541,87.39077376198172,73.07384886650475,83.25643673345503,89.15498842902001,92.27589479984893,87.76541537801667,82.54616577299102,81.70228365062205,72.39870957515288,80.64195745610824,89.2895386621479,87.25584170458352,85.16262344044108,74.66133469813957,87.78617342263536,92.99571198365877,80.16306694009936,75.37942020680528,86.20889339485446,72.80340144121764,75.55233225373283,81.08403416777584,80.28900781104964
57,79.65540390839676,83.41383530335767,80.61972997944751,73.71336425048489,78.49975993577098,82.41313593495298,83.57912439348246,92.07025237123413,84.30614446472586,74.43687822621645,79.24677364028867,88.78544137882028,89.36755846531808,85.59682645400396,94.6365689989647,84.45292981190237,90.8617628609412,82.48066912808525,86.52881011404993,90.03920375315617,77.01692559402834,78.64084253997027,81.02781790645706,83.18670767304874,82.24891255686691
58,84.85686519219234,85.38950821216606,86.12134785741753,85.07732834047246,75.75917401606421,78.8632039298919,91.72487904009138,87.04977785605858,82.50904028765879,72.1694212385347,74.99216150059291,85.1321095254136,82.9702627796979,83.34092810845024,74.64721879145574,78.4445710902878,92.73664869727746,96.28914650413112,82.77402755930461,84.69941470465561,82.92047420686137,71.97872560035508,82.51132843669679,81.1125589191714,79.4598948679993
59,86.37940638739737,87.01591160598058,86.34327434478833,74.51578876135636,75.53807271161568,87.32916232627831,87.31093578259627,86.61685084469181,91.02638276929918,74.66760413351024,81.75078390790767,89.09875989618953,88.02894517253482,83.58448378512873,80.1020184597424,83.56151916167386,87.40874877120599,92.06834619658332,87.55291652922119,78.9482644295834,76.45369855769867,74.41225081637191,81.44854875768002,89.84763980007709,78.00374410425418
60,79.44027327365849,76.85504919815335,84.3612839109258,82.58087514925079,74.58308256407977,85.05940123175165,83.27582590285121,87.94789336311702,93.03441490582563,83.76196145003019,84.40589083278428,89.41766690571139,82.76150474876479,90.87324847157606,80.4273890495606,89.14966887481164,89.49732132930997,83.29971353339555,81.54786307194249,90.18877638645439,77.18503029613088,70.9518740660775,81.20581247374281,89.2377332463708,82.38865862421021
61,84.02012619583307,84.03843527841747,88.52810333993757,76.11854823778066,80.68404160013367,87.24644743688303,72.53825072096627,88.5636762037182,90.22541503655336,79.94055321863817,84.28834138238517,91.088774813825,86.92758720526358,87.12218433818143,83.56009293834035,82.4371326624011,92.46635389848616,90.32075118331022,81.65689099206567,81.82447352974742,77.53307397810026,82.37920113785408,78.3027520875496,91.22296556802864,79.40144768362332
62,83.44410531382532,85.55171698246616,87.5353592802058,77.48859047604918,79.80278473638235,89.36962322774701,82.20730105185967,91.86488925681311,89.34969213370148,80.68631823437777,77.38977071070266,89.92643022296703,86.01479308480262,84.8614910049608,75.20150965854734,90.73305598507606,86.27640896346989,93.2254603789803,88.62927983682785,78.09181137561539,78.01566340783278,78.37938132474274,76.93852595773384,87.43050948669355,75.38764882436172
63,88.03374219643224,82.78497291810616,83.21407514961513,90.76463141807554,88.47620175745777,91.3385326943575,86.32776237787326,79.12839159879667,88.40264130466838,74.70470237333863,79.57251215489691,83.10762869565254,85.50075005075844,86.28386544983958,74.84962104006972,108.02297248706842,87.45208013010229,91.95407486310357,89.16883188034522,77.45304272520637,77.58756606401072,75.53628498031372,83.55553341480835,90.53340243536395,78.25226797169745
64,82.15353320762337,87.22750840347902,87.22293193447435,85.51672072582748,82.41164797387928,86.48731318005278,81.54838198618322,81.06176035252913,81.1620392507963,85.53847356603366,79.4426135991475,90.76562412261653,92.3411664761289,88.22500643832147,75.16390277117095,92.77762636365932,81.9742281401734,91.3776167544183,91.285923067194,79.41770395062242,86.77595867140155,76.0289006256651,84.98537918287843,91.75744999004088,82.83579315306861
65,82.94423303618422,82.62019829497493,84.10888559069942,73.178735450489,83.36151972332776,86.98754003768695,84.41952487384435,94.21387702179696,91.25095654550337,90.14594506543857,81.2598776657916,86.50766270374424,90.63212519518602,87.48443960875623,81.34359966548318,74.44605224408934,90.08092757290834,92.65435160032622,86.10689014446156,82.43850836073584,77.51528990401874,72.5331055149089,81.068106035391,93.89199667801981,84.07904262796819
66,83.85787644615819,82.73210784447839,85.83117206137682,77.13063755375724,78.5109377509867,92.21775743777715,86.50903078048863,86.71060323221839,89.82990394894902,87.08643631826907,82.6479470922336,84.1881513972515,91.94597058435782,86.39077639182163,80.45835499033569,87.74051973322278,88.94862576334576,89.41025757895173,81.26901273428665,71.93805674131293,75.7970312544882,69.98074828576601,80.20741797916733,93.58388548243103,89.49799553522851
