phase,duration
0,40
1,3
2,10
3,3
0,37
1,3
4,10
5,3
6,11
7,3
2,10
3,3
4,10
5,3
0,11
1,3
6,12
7,3
2,10
3,3
0,10
1,3
6,11
7,3
4,10
5,3
0,11
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,18
3,3
6,10
7,3
2,11
3,3
4,10
5,3
0,11
1,3
4,10
5,3
6,13
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,12
7,3
2,10
3,3
6,18
7,3
0,10
1,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
0,21
1,3
2,15
3,3
6,10
7,3
2,10
3,3
0,12
1,3
4,10
5,3
0,10
1,3
2,11
3,3
0,11
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,14
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,12
7,3
0,11
1,3
4,11
5,3
6,11
7,3
4,10
5,3
0,10
1,3
4,11
5,3
6,13
7,3
4,11
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
4,11
5,3
6,10
7,3
4,14
5,3
0,10
1,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,17
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,12
7,3
0,16
1,3
4,10
5,3
2,10
3,3
4,11
5,3
6,10
7,3
2,10
3,3
6,32
7,3
0,31
1,3
6,12
7,3
0,12
1,3
4,11
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,12
7,3
4,11
5,3
6,11
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
