phase,duration
0,40
1,3
2,10
3,3
0,34
1,3
6,40
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,12
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,28
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,29
7,3
4,10
5,3
6,36
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,12
1,3
2,10
3,3
6,34
7,3
2,10
3,3
0,10
1,3
6,11
7,3
2,11
3,3
6,15
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
4,11
5,3
6,10
7,3
0,20
1,3
2,10
3,3
4,11
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,14
7,3
0,10
1,3
2,10
3,3
6,11
7,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,12
5,3
0,10
1,3
6,27
7,3
0,25
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
0,11
1,3
4,19
5,3
2,10
3,3
4,15
5,3
2,10
3,3
4,10
5,3
6,19
7,3
0,10
1,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,13
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,11
3,3
6,10
7,3
0,10
1,3
4,13
5,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
0,11
1,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,11
3,3
4,10
5,3
