phase,duration
0,38
1,3
6,37
7,3
2,10
3,3
6,38
7,3
4,10
5,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,17
7,3
4,10
5,3
6,14
7,3
2,10
3,3
4,10
5,3
6,25
7,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,22
3,3
4,10
5,3
6,31
7,3
4,10
5,3
2,19
3,3
6,10
7,3
4,10
5,3
2,15
3,3
0,19
1,3
4,12
5,3
6,10
7,3
2,10
3,3
6,10
7,3
4,11
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
2,11
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,12
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,21
5,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,17
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,13
5,3
2,10
3,3
6,10
7,3
4,11
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,14
3,3
6,10
7,3
0,13
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,14
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,14
3,3
4,10
5,3
0,10
1,3
6,10
7,3
4,10
5,3
2,15
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,11
3,3
6,10
7,3
4,10
5,3
