phase,duration
0,39
1,3
6,40
7,3
0,34
1,3
6,40
7,3
0,10
1,3
4,10
5,3
6,21
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,19
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,19
7,3
2,10
3,3
0,10
1,3
2,13
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,11
1,3
2,10
3,3
4,10
5,3
0,10
1,3
2,15
3,3
4,10
5,3
2,10
3,3
6,13
7,3
2,10
3,3
0,15
1,3
2,10
3,3
6,21
7,3
0,11
1,3
2,10
3,3
0,11
1,3
2,30
3,3
6,12
7,3
4,10
5,3
2,32
3,3
0,10
1,3
2,16
3,3
4,10
5,3
2,38
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,21
3,3
0,10
1,3
2,12
3,3
4,10
5,3
6,10
7,3
2,13
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,11
3,3
0,10
1,3
6,10
7,3
2,12
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,12
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,37
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,20
1,3
2,20
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,13
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
