phase,duration
0,40
1,3
2,10
3,3
0,16
1,3
2,14
3,3
0,11
1,3
2,10
3,3
4,10
5,3
6,31
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,15
7,3
2,11
3,3
6,10
7,3
2,12
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,11
3,3
4,10
5,3
6,19
7,3
2,10
3,3
0,14
1,3
2,10
3,3
6,23
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,11
3,3
0,24
1,3
2,10
3,3
4,10
5,3
6,23
7,3
2,11
3,3
0,10
1,3
2,12
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,21
1,3
2,11
3,3
6,22
7,3
2,10
3,3
0,10
1,3
2,12
3,3
0,11
1,3
2,10
3,3
4,10
5,3
6,12
7,3
2,10
3,3
6,23
7,3
2,10
3,3
6,39
7,3
2,10
3,3
0,13
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,38
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,13
7,3
2,10
3,3
0,25
1,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,11
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,17
7,3
2,13
3,3
4,10
5,3
0,12
1,3
2,16
3,3
6,11
7,3
2,10
3,3
0,20
1,3
2,10
3,3
0,11
1,3
2,10
3,3
4,10
5,3
6,15
7,3
2,10
3,3
6,22
7,3
2,10
3,3
0,13
1,3
2,12
3,3
6,20
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,11
1,3
2,10
3,3
4,10
5,3
6,12
7,3
2,10
3,3
6,10
7,3
2,12
