phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,10
1,3
2,18
3,3
6,10
7,3
4,13
5,3
0,12
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
0,15
1,3
4,14
5,3
2,10
3,3
4,13
5,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,12
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,12
5,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,34
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
0,11
1,3
2,10
3,3
4,12
5,3
6,10
7,3
2,10
3,3
0,11
1,3
2,13
3,3
6,11
7,3
4,10
5,3
0,10
1,3
2,10
3,3
4,18
5,3
6,10
7,3
0,10
1,3
2,10
3,3
4,20
5,3
2,10
3,3
6,10
7,3
4,10
5,3
0,12
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,11
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,12
3,3
4,10
5,3
2,11
3,3
6,11
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,21
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
2,15
3,3
0,10
1,3
2,16
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,22
7,3
0,23
1,3
2,10
3,3
4,10
5,3
2,10
3,3
4,15
5,3
2,10
