phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,10
3,3
6,20
7,3
2,17
3,3
6,22
7,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
6,30
7,3
2,12
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,19
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,26
7,3
4,22
5,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,11
5,3
6,10
7,3
2,11
3,3
6,28
7,3
2,13
3,3
0,10
1,3
6,10
7,3
4,30
5,3
2,10
3,3
6,13
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,21
5,3
6,11
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,17
5,3
6,10
7,3
0,16
1,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
6,16
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,16
5,3
2,10
3,3
0,10
1,3
4,11
5,3
6,10
7,3
4,26
5,3
2,10
3,3
6,10
7,3
4,20
5,3
6,10
7,3
4,13
5,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
