phase,duration
0,40
1,3
2,10
3,3
4,20
5,3
2,10
3,3
6,15
7,3
4,16
5,3
2,39
3,3
6,33
7,3
2,10
3,3
0,10
1,3
4,19
5,3
2,18
3,3
6,10
7,3
2,17
3,3
6,10
7,3
2,22
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,12
3,3
6,12
7,3
2,10
3,3
0,19
1,3
2,10
3,3
4,16
5,3
6,10
7,3
2,17
3,3
6,22
7,3
2,22
3,3
0,17
1,3
4,22
5,3
2,12
3,3
4,13
5,3
2,16
3,3
0,15
1,3
6,25
7,3
2,26
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,23
3,3
4,10
5,3
2,10
3,3
0,15
1,3
6,15
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
2,11
3,3
0,19
1,3
6,10
7,3
2,22
3,3
4,10
5,3
6,10
7,3
2,15
3,3
6,10
7,3
4,10
5,3
2,20
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,17
3,3
0,16
1,3
6,15
7,3
2,10
3,3
4,12
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,15
3,3
4,10
5,3
2,18
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,15
3,3
0,11
1,3
6,12
7,3
2,21
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,21
3,3
0,10
1,3
6,10
7,3
2,11
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,22
7,3
4,10
5,3
2,23
3,3
0,13
1,3
6,18
7,3
2,10
3,3
4,11
