phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,11
1,3
6,38
7,3
0,10
1,3
2,10
3,3
6,11
7,3
0,14
1,3
2,10
3,3
0,12
1,3
6,13
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,16
3,3
0,10
1,3
6,37
7,3
2,10
3,3
0,14
1,3
6,10
7,3
2,12
3,3
0,14
1,3
6,10
7,3
2,10
3,3
0,15
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,14
3,3
0,16
1,3
6,13
7,3
0,10
1,3
2,10
3,3
0,19
1,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,12
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,11
1,3
6,39
7,3
2,10
3,3
0,17
1,3
6,21
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,13
3,3
0,10
1,3
6,11
7,3
2,19
3,3
0,10
1,3
6,21
7,3
2,10
3,3
0,27
1,3
6,10
7,3
2,14
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,12
1,3
6,21
7,3
2,12
3,3
0,10
1,3
6,10
7,3
2,12
3,3
0,15
1,3
6,16
7,3
2,10
3,3
0,11
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,11
1,3
6,20
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,16
1,3
6,11
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,11
7,3
2,10
3,3
0,10
1,3
6,13
7,3
2,15
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
