phase,duration
0,40
1,3
2,10
3,3
6,40
7,3
0,10
1,3
2,10
3,3
6,40
7,3
0,10
1,3
4,10
5,3
6,14
7,3
2,10
3,3
4,10
5,3
6,22
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,14
7,3
2,10
3,3
6,13
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,20
7,3
2,10
3,3
0,10
1,3
6,14
7,3
2,22
3,3
6,20
7,3
2,10
3,3
0,10
1,3
6,29
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,11
7,3
4,10
5,3
0,11
1,3
6,10
7,3
4,10
5,3
6,38
7,3
2,10
3,3
6,20
7,3
0,26
1,3
6,27
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,40
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,13
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,29
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,14
1,3
6,15
7,3
2,10
3,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,13
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,18
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,11
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,18
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,11
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,11
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
