phase,duration
0,40
1,3
2,10
3,3
4,16
5,3
2,10
3,3
6,31
7,3
2,10
3,3
4,17
5,3
2,10
3,3
4,10
5,3
6,27
7,3
2,10
3,3
0,10
1,3
4,12
5,3
2,15
3,3
6,10
7,3
2,18
3,3
4,10
5,3
2,13
3,3
6,10
7,3
2,12
3,3
6,14
7,3
0,10
1,3
2,16
3,3
4,14
5,3
2,23
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,16
7,3
2,23
3,3
6,12
7,3
2,14
3,3
0,10
1,3
2,13
3,3
6,12
7,3
2,14
3,3
4,10
5,3
2,10
3,3
6,26
7,3
2,19
3,3
4,10
5,3
2,10
3,3
0,23
1,3
6,11
7,3
2,17
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,18
3,3
4,10
5,3
6,10
7,3
2,11
3,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,11
5,3
6,10
7,3
2,15
3,3
6,10
7,3
2,19
3,3
4,10
5,3
2,10
3,3
0,16
1,3
6,11
7,3
2,10
3,3
4,10
5,3
2,23
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,11
1,3
2,10
3,3
6,10
7,3
2,20
3,3
4,12
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,14
1,3
6,21
7,3
2,12
3,3
4,10
5,3
2,28
3,3
6,27
7,3
2,15
3,3
4,11
5,3
2,10
3,3
0,18
1,3
2,10
3,3
4,14
5,3
2,10
3,3
0,10
1,3
6,21
7,3
2,10
3,3
4,18
5,3
2,12
3,3
0,10
1,3
