phase,duration
0,11
1,3
2,10
3,3
0,10
1,3
4,16
5,3
6,20
7,3
2,10
3,3
6,28
7,3
2,10
3,3
6,12
7,3
4,10
5,3
2,13
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,11
1,3
2,10
3,3
6,13
7,3
2,12
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,11
7,3
2,10
3,3
6,10
7,3
4,11
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,13
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,12
3,3
0,18
1,3
2,11
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,11
7,3
2,18
3,3
0,10
1,3
2,11
3,3
4,10
5,3
6,10
7,3
2,11
3,3
4,10
5,3
2,11
3,3
4,10
5,3
2,13
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,15
1,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,11
7,3
2,10
3,3
6,10
7,3
2,13
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,19
3,3
6,10
7,3
2,22
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,15
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,12
5,3
2,13
3,3
4,12
5,3
2,18
3,3
6,10
7,3
2,30
3,3
0,10
1,3
2,20
3,3
0,12
1,3
2,30
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,12
3,3
6,11
7,3
2,12
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,12
7,3
0,19
1,3
4,10
5,3
0,12
1,3
4,10
5,3
0,15
1,3
6,10
7,3
