phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,21
1,3
6,40
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,15
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,14
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,17
5,3
0,10
1,3
6,18
7,3
2,12
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
6,11
7,3
2,10
3,3
4,10
5,3
6,11
7,3
4,10
5,3
2,10
3,3
4,22
5,3
2,10
3,3
0,10
1,3
4,12
5,3
6,10
7,3
4,12
5,3
2,10
3,3
4,32
5,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,13
7,3
2,10
3,3
6,14
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
4,10
5,3
6,18
7,3
4,10
5,3
0,17
1,3
6,29
7,3
2,10
3,3
6,10
7,3
2,11
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,11
3,3
4,10
5,3
0,10
1,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
6,13
7,3
2,11
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
6,12
7,3
2,10
3,3
6,10
7,3
4,13
5,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,22
5,3
2,10
3,3
4,34
5,3
6,10
7,3
4,24
5,3
6,10
7,3
