phase,duration
0,38
1,3
6,37
7,3
2,10
3,3
6,37
7,3
4,11
5,3
0,10
1,3
2,10
3,3
4,11
5,3
2,14
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,23
3,3
4,10
5,3
6,25
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,11
5,3
6,10
7,3
2,10
3,3
4,13
5,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,15
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,22
7,3
4,13
5,3
2,10
3,3
0,18
1,3
2,10
3,3
4,13
5,3
6,10
7,3
4,10
5,3
2,18
3,3
4,11
5,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,33
7,3
2,11
3,3
4,14
5,3
2,10
3,3
0,10
1,3
4,13
5,3
2,11
3,3
4,12
5,3
6,27
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,14
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,16
3,3
4,13
5,3
6,16
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,11
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,14
3,3
4,10
5,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,16
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,12
7,3
2,11
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,11
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,12
5,3
