phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,22
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
0,14
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,11
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,13
7,3
4,10
5,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
4,10
5,3
6,15
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,13
1,3
6,10
7,3
4,10
5,3
0,10
1,3
6,13
7,3
2,10
3,3
6,10
7,3
4,11
5,3
0,15
1,3
2,10
3,3
0,10
1,3
6,21
7,3
2,10
3,3
0,12
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,12
1,3
6,10
7,3
0,10
1,3
6,10
7,3
4,12
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,18
5,3
6,12
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
6,12
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,11
7,3
2,10
3,3
6,13
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,33
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
