phase,duration
0,40
1,3
2,10
3,3
0,34
1,3
6,40
7,3
0,10
1,3
2,10
3,3
6,27
7,3
2,10
3,3
6,22
7,3
4,10
5,3
0,11
1,3
2,10
3,3
4,10
5,3
6,11
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,27
7,3
4,13
5,3
0,10
1,3
6,14
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,18
7,3
2,13
3,3
4,16
5,3
0,10
1,3
2,18
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,22
5,3
2,10
3,3
4,34
5,3
6,10
7,3
0,10
1,3
4,10
5,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,16
3,3
4,12
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
0,17
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
4,21
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,33
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,14
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,35
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
