phase,duration
0,40
1,3
2,10
3,3
0,15
1,3
2,10
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,18
3,3
0,11
1,3
2,10
3,3
6,11
7,3
4,10
5,3
6,10
7,3
2,25
3,3
4,12
5,3
2,10
3,3
0,17
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,36
7,3
2,10
3,3
6,25
7,3
2,10
3,3
0,11
1,3
4,10
5,3
2,10
3,3
0,17
1,3
6,20
7,3
2,11
3,3
4,10
5,3
6,13
7,3
2,10
3,3
0,32
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,16
3,3
0,27
1,3
2,11
3,3
6,14
7,3
2,14
3,3
0,14
1,3
4,10
5,3
6,10
7,3
2,13
3,3
0,30
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,21
1,3
2,10
3,3
6,27
7,3
2,10
3,3
0,13
1,3
6,10
7,3
2,11
3,3
0,13
1,3
4,10
5,3
6,10
7,3
2,11
3,3
0,10
1,3
2,11
3,3
0,10
1,3
2,10
3,3
6,11
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,11
1,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,20
1,3
2,11
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,11
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
