,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
0,92.29066867084977,83.29754746965055,46.24694662428938,124.61751503137343,107.51989506708821,122.0698917904946,53.95967741935479,127.9655425219942,110.10923753665693,10.93174036271892,64.04683481053094,116.21187683284454,120.65175953079172,109.69281524926679,26.849606399187408,-92.11601189403491,92.66495601173018,139.69208211143686,137.1803519061584,137.3816084798243,134.25843108504387,94.71445100673343,-68.05936982912566,60.46431379937414,5.3219171349464025
1,113.68470977571727,3.5045606087911003,121.96495068726554,24.967070233784984,88.05382009862547,-13.650153999901763,130.52565982404695,95.7192082111437,117.90615835777125,58.88243991546386,124.79278412162722,140.87023460410555,125.1612903225807,114.51832844574787,55.28454348858928,-65.42168941168762,104.1055718475073,97.7653958944281,134.37243401759528,95.73912375694229,87.92827741280162,-43.97894583790692,99.50481249692817,-43.1335252871115,29.718610232801918
2,83.19933362276575,-3.6021437113975856,105.14260759514411,33.80685913923886,119.49459771621417,100.00278100886315,83.34310850439884,57.478005865102624,94.91055718475072,72.15381764118023,10.052525844132429,131.3240469208211,133.6546920821114,111.84897360703813,51.348711479545834,20.43591187601372,117.3057184750733,128.15029325513188,140.05058651026388,24.82772080145484,38.67857640197248,101.34600624191086,-33.54188305837252,95.40497468831404,61.78063615065775
3,128.71604834613942,71.37156162453508,-21.229322646177025,85.3823805272039,71.08784342797223,80.70116646734054,134.63416422287392,118.90689149560123,90.6737536656892,111.60404208784543,40.919623109815035,109.66862170087985,145.61583577712614,107.72800586510265,32.46586403774638,-28.57316633627679,124.9142228739003,134.8658357771261,95.0234604105572,82.4617109552909,124.24962319172997,143.5123609495567,16.173657415750547,32.37897901341764,-23.4461594226643
4,108.59762610789818,116.6544565769426,67.73489695112961,76.64251544094758,-16.65345107226529,52.045601992168926,109.63563049853374,122.05425219941355,104.33870967741935,123.58079875161779,-73.94746186864131,30.02785923753665,82.48167155425224,117.53079178885629,108.21927374301673,64.32329125640992,124.80498533724337,118.12683284457482,96.70894428152494,86.51147831714152,116.97962163534793,61.925834302658934,46.22550131882892,81.72057004538073,79.60901841445626
5,19.45626566621335,104.83666385425717,51.11606309081082,57.609098281426625,-2.0048063533151033,115.06133373744657,114.18255131964816,99.25000000000003,124.28592375366564,53.95523968282571,-47.21117850882221,112.53152492668625,133.37243401759534,47.13049853372432,97.88892961876829,-8.020884188797325,109.57404692082105,131.3005865102639,91.65029325513201,92.65996944576415,74.91525909664313,-23.132147069906125,56.14867543701569,107.33454840347969,90.61742287717689
6,86.85215804649488,105.06893133897998,57.987817215223096,53.28404585592814,-0.020529907108592038,122.69020830944149,95.8123167155425,102.53299120234605,131.18988269794735,82.16276274185353,-197.52458878749653,97.91788856304987,125.00879765395887,119.64882697947208,-49.269288897262456,12.771465784170779,107.40835777126104,130.2727272727273,134.73460410557183,89.53300963318527,122.79054170284569,18.82288373007418,117.87483002670429,73.25500294893419,80.17882009862547
7,79.76829977555332,114.220703156998,13.230584134733492,-79.04251380265075,17.311409508674785,86.65038745719953,142.0938416422287,141.08357771260995,98.04618768328447,100.0248754894412,-98.53161708088271,120.45014662756593,124.49780058651028,121.80718475073314,-41.6761025737643,-59.90176772227596,125.91129032258061,132.34530791788856,117.18401759530789,158.93568251445785,67.60421410901225,15.296064811022452,97.50434353446153,2.527439423974859,2.570076098887557
8,-66.54627369386786,102.3839430528024,76.17007978505546,7.781479873523452,14.480219613689556,19.87518226052196,134.80425219941347,144.0747800586511,126.60850439882704,134.91846401481018,48.73069881551147,121.75073313782991,122.85777126099708,122.59164222873896,-30.793474254165332,59.56254607709825,104.4604105571847,110.16055718475076,135.76539589442814,66.83144383099334,-22.379364013171923,56.837700076999916,63.80917528137738,128.05791993643416,8.446302773636486
9,107.08770417274205,110.58878340077656,110.34601033765298,-28.60230958895132,9.241570962827042,45.519094349514305,87.92448680351897,112.74120234604099,126.80865102639292,67.08171210209859,15.3391684005308,102.52785923753675,62.93255131964816,76.57038123167153,-186.08528973279377,-60.227092514621795,111.81085043988261,130.86436950146629,148.8387096774194,17.699227133472036,124.72687544029225,59.19731442192712,-137.53784465669494,122.93751740690388,83.09262520683498
10,-220.83747276331525,100.97973017251265,152.85076754206324,-82.0471010337653,-0.8974794803322329,-39.58787414603777,144.89369501466268,131.45381231671553,82.59017595307918,128.30590687920832,87.35855559560284,69.87536656891498,146.96700879765396,128.18841642228742,-21.928789380559987,-20.81886990284911,74.5307917888563,117.61656891495602,90.9017595307918,50.96532135192254,6.8220010976588235,13.34699945936212,0.4122651091925258,70.17808081718248,44.26385999115319
11,97.406514687331,126.58941414505482,150.76472624060034,-178.49032176149672,179.50544528907767,-8.275665967660009,91.8804985337243,122.82917888563041,137.43475073313783,-132.89496264683237,7.612999475744998,124.52272727272725,96.49120234604118,95.9098240469208,-244.6682510362226,66.81763913235798,173.04325513196466,91.9882697947214,61.418621700879825,-172.97564466980117,131.556992250856,15.314696341683163,-70.91647348416583,147.8798657415751,96.83020077327603
12,113.82236152296076,116.47528629237048,17.708063696980698,-2.5929692491685716,168.75037271252816,71.86764199937747,84.3775659824047,109.30718475073317,134.11290322580635,85.13398605809405,-128.29313635544491,151.55645161290323,129.3196480938417,68.53885630498543,-31.23350439882698,89.36258375792525,135.45747800586508,91.6085043988269,124.47287390029328,-50.85617801733315,7.629628188535176,80.07877955077902,-61.45322252985787,119.6675813823949,45.51071446124603
13,133.12170292763653,109.87669768508657,-13.0746059896132,53.22352717115291,-4.256352495945221,109.05606866102005,30.59237536656891,140.97287390029317,138.5285923753666,128.58838816166724,-544.9664824947982,74.60043988269794,28.995601173020578,122.39516129032263,-64.37208383164865,21.502615131309526,89.37096774193552,102.84530791788853,134.95967741935473,7.506098559937081,-0.9010222972198343,128.1025921951541,74.23782745457817,137.2177747014204,57.099671931060456
14,109.6580997395106,-2.715948000458682,13.79577401333578,-314.22844820524557,134.33054686348066,106.27079817821387,-15.535190615835722,153.7177419354839,131.49560117302045,97.14230655810218,84.91917053031666,93.11656891495606,149.38416422287392,109.7653958944281,50.68403193040515,138.35034772850142,120.76759530791786,106.4039589442816,139.10117302052777,-48.17610871737744,-123.13805722570814,101.0967803371615,-58.26832435000571,110.25094406854639,113.15359032749544
15,144.19628024705506,-163.94418527498817,114.49080710693158,121.36014064778253,59.34861113386523,88.41314159799468,-133.89809384164224,141.01246334310844,145.48680351906157,-72.05978145120332,130.62921861432855,94.96480938416424,115.17961876832844,70.15909090909088,117.75397286980454,137.90133152574586,167.72580645161295,118.62683284457482,75.86583577712608,-89.5844767279936,-58.501806222251346,109.33797858746046,-150.2364820033093,114.2194560035387,74.2447881682203
