phase,duration
0,39
1,3
6,40
7,3
0,29
1,3
2,10
3,3
6,40
7,3
0,10
1,3
4,10
5,3
6,13
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,26
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,12
7,3
2,19
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,12
3,3
6,12
7,3
2,10
3,3
0,10
1,3
2,16
3,3
4,10
5,3
2,10
3,3
6,17
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,13
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,22
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
2,14
3,3
0,10
1,3
2,12
3,3
6,20
7,3
2,14
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,14
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,32
7,3
2,14
3,3
0,10
1,3
2,13
3,3
6,38
7,3
2,12
3,3
0,10
1,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,13
7,3
2,13
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,22
3,3
4,10
5,3
2,10
3,3
0,13
1,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,15
3,3
6,10
7,3
2,21
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,12
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
