phase,duration
0,40
1,3
2,10
3,3
0,34
1,3
6,40
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,32
7,3
2,10
3,3
6,12
7,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,16
7,3
2,10
3,3
4,10
5,3
0,10
1,3
4,10
5,3
2,18
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,28
7,3
2,10
3,3
6,10
7,3
4,17
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,12
5,3
2,12
3,3
4,17
5,3
0,10
1,3
4,11
5,3
6,10
7,3
4,11
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,23
7,3
2,10
3,3
6,11
7,3
0,10
1,3
6,10
7,3
0,23
1,3
2,13
3,3
0,26
1,3
6,10
7,3
0,14
1,3
2,10
3,3
4,11
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,30
1,3
6,10
7,3
0,24
1,3
6,10
7,3
0,38
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,27
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,18
5,3
2,10
3,3
4,11
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
4,11
5,3
2,24
3,3
4,10
5,3
2,12
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,40
1,3
2,10
3,3
0,21
1,3
6,10
7,3
0,14
1,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
