phase,duration
0,40
1,3
2,10
3,3
4,10
5,3
6,40
7,3
0,10
1,3
4,10
5,3
2,21
3,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,14
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,12
7,3
2,15
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,12
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
2,14
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,13
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,17
3,3
0,14
1,3
6,12
7,3
2,10
3,3
4,10
5,3
2,27
3,3
6,10
7,3
4,10
5,3
2,19
3,3
4,31
5,3
2,10
3,3
0,15
1,3
6,19
7,3
2,28
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,40
3,3
4,11
5,3
2,14
3,3
0,10
1,3
6,10
7,3
2,22
3,3
4,10
5,3
2,10
3,3
6,28
7,3
2,40
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,40
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,34
3,3
6,10
7,3
4,13
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,16
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,28
3,3
6,10
7,3
4,11
5,3
2,10
3,3
6,13
7,3
2,19
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,12
3,3
4,12
5,3
2,10
3,3
6,10
7,3
2,11
3,3
4,10
5,3
6,10
7,3
2,17
3,3
6,10
7,3
2,12
3,3
4,10
5,3
