phase,duration
0,38
1,3
2,15
3,3
6,12
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,12
7,3
4,10
5,3
2,11
3,3
4,10
5,3
6,11
7,3
4,10
5,3
6,11
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,12
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,17
1,3
2,10
3,3
4,10
5,3
6,13
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,11
7,3
4,10
5,3
2,12
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
0,16
1,3
2,10
3,3
4,10
5,3
6,12
7,3
4,10
5,3
6,10
7,3
2,11
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,16
1,3
2,10
3,3
4,10
5,3
6,11
7,3
4,11
5,3
2,11
3,3
0,24
1,3
4,10
5,3
2,10
3,3
4,10
5,3
6,13
7,3
4,10
5,3
2,10
3,3
0,20
1,3
4,10
5,3
6,25
7,3
4,10
5,3
6,21
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,16
3,3
4,10
5,3
2,17
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,11
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,11
3,3
4,10
5,3
0,10
1,3
2,11
3,3
4,10
5,3
6,11
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,17
7,3
4,10
5,3
6,13
7,3
2,11
3,3
4,10
5,3
6,11
7,3
2,10
3,3
0,31
1,3
2,12
3,3
0,19
