phase,duration
0,40
1,3
2,10
3,3
0,15
1,3
2,10
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,16
3,3
0,19
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,13
3,3
6,10
7,3
2,14
3,3
4,14
5,3
6,10
7,3
2,10
3,3
0,31
1,3
2,10
3,3
6,34
7,3
2,10
3,3
6,10
7,3
2,15
3,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
2,20
3,3
6,24
7,3
2,10
3,3
0,21
1,3
2,11
3,3
6,10
7,3
2,10
3,3
0,29
1,3
2,10
3,3
6,22
7,3
2,10
3,3
0,10
1,3
4,12
5,3
2,10
3,3
0,20
1,3
2,10
3,3
6,27
7,3
2,10
3,3
0,15
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,14
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,18
7,3
2,10
3,3
0,30
1,3
2,10
3,3
4,10
5,3
6,20
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
0,18
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,11
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,14
7,3
2,12
3,3
4,10
5,3
2,10
3,3
0,16
1,3
2,10
3,3
6,12
7,3
2,10
3,3
6,10
7,3
2,11
3,3
0,15
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,11
3,3
6,10
7,3
2,10
3,3
0,18
1,3
2,12
3,3
0,10
1,3
2,10
3,3
6,14
7,3
2,10
3,3
6,19
7,3
2,10
3,3
