phase,duration
0,11
1,3
4,10
5,3
6,40
7,3
0,10
1,3
2,17
3,3
6,29
7,3
2,19
3,3
4,10
5,3
6,28
7,3
2,27
3,3
0,10
1,3
4,15
5,3
2,10
3,3
4,10
5,3
6,13
7,3
2,14
3,3
4,10
5,3
6,37
7,3
2,10
3,3
0,10
1,3
4,12
5,3
6,28
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,11
3,3
4,10
5,3
6,11
7,3
2,10
3,3
0,11
1,3
4,10
5,3
6,10
7,3
2,19
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,13
7,3
2,10
3,3
0,14
1,3
2,10
3,3
4,10
5,3
6,38
7,3
2,11
3,3
4,10
5,3
6,28
7,3
2,10
3,3
4,10
5,3
6,14
7,3
2,18
3,3
4,10
5,3
6,10
7,3
2,18
3,3
4,13
5,3
6,13
7,3
2,10
3,3
4,14
5,3
6,12
7,3
2,10
3,3
4,10
5,3
0,11
1,3
4,10
5,3
6,27
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,20
3,3
6,33
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,11
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,12
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,20
7,3
2,10
3,3
4,10
5,3
6,11
7,3
2,10
3,3
4,13
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,13
7,3
2,10
3,3
0,15
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,11
3,3
0,10
1,3
4,10
5,3
6,10
7,3
