phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
6,30
7,3
4,15
5,3
6,40
7,3
0,10
1,3
2,13
3,3
0,10
1,3
6,30
7,3
0,10
1,3
2,10
3,3
6,13
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,17
1,3
4,10
5,3
6,28
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,18
7,3
2,10
3,3
6,12
7,3
2,10
3,3
4,10
5,3
6,40
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,22
7,3
0,12
1,3
2,10
3,3
4,10
5,3
6,35
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,14
7,3
4,10
5,3
6,12
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,13
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,27
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,25
7,3
0,10
1,3
2,10
3,3
6,31
7,3
0,10
1,3
4,10
5,3
6,15
7,3
2,10
3,3
4,10
5,3
6,18
7,3
0,10
1,3
2,22
3,3
6,13
7,3
0,12
1,3
2,10
3,3
4,10
5,3
6,18
7,3
0,17
1,3
6,18
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,20
7,3
2,10
3,3
0,10
1,3
6,14
7,3
2,10
3,3
6,13
7,3
2,10
3,3
0,13
1,3
4,13
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,12
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
