phase,duration
0,38
1,3
6,34
7,3
0,14
1,3
2,10
3,3
6,20
7,3
4,12
5,3
6,14
7,3
4,10
5,3
2,10
3,3
0,19
1,3
2,10
3,3
4,10
5,3
6,15
7,3
4,10
5,3
2,16
3,3
6,10
7,3
4,10
5,3
6,31
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,17
1,3
4,10
5,3
6,10
7,3
2,13
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,14
7,3
2,15
3,3
6,10
7,3
4,10
5,3
2,14
3,3
0,29
1,3
4,10
5,3
6,21
7,3
4,10
5,3
2,10
3,3
4,11
5,3
2,14
3,3
4,10
5,3
6,12
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,12
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,11
3,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,19
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,12
7,3
4,10
5,3
2,10
3,3
6,16
7,3
4,10
5,3
6,10
7,3
2,13
3,3
0,24
1,3
2,10
3,3
4,10
5,3
2,12
3,3
4,10
5,3
6,19
7,3
4,10
5,3
2,34
3,3
4,10
5,3
6,13
7,3
2,17
3,3
4,10
5,3
2,16
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,38
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,14
3,3
0,10
1,3
4,10
5,3
6,18
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,17
3,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,16
3,3
6,10
7,3
