phase,duration
0,38
1,3
6,37
7,3
2,10
3,3
6,34
7,3
4,14
5,3
2,10
3,3
4,10
5,3
6,14
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,17
7,3
2,10
3,3
4,10
5,3
6,26
7,3
4,10
5,3
2,19
3,3
6,10
7,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,12
7,3
2,21
3,3
4,10
5,3
6,27
7,3
4,10
5,3
2,21
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
4,13
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,17
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,17
7,3
4,10
5,3
6,14
7,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,18
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,32
7,3
0,15
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,16
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,12
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,16
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,14
3,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
2,18
3,3
0,13
1,3
4,10
5,3
6,10
7,3
2,12
3,3
4,10
5,3
6,17
7,3
2,22
3,3
