phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
6,40
7,3
0,10
1,3
2,10
3,3
6,40
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,11
3,3
6,10
7,3
2,23
3,3
6,20
7,3
4,11
5,3
0,11
1,3
2,10
3,3
6,10
7,3
0,14
1,3
2,10
3,3
6,24
7,3
2,10
3,3
6,13
7,3
4,10
5,3
6,15
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,16
7,3
2,10
3,3
6,23
7,3
0,14
1,3
2,13
3,3
6,15
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,20
7,3
4,10
5,3
6,25
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,19
3,3
6,13
7,3
0,11
1,3
2,25
3,3
6,13
7,3
2,11
3,3
6,19
7,3
4,10
5,3
6,33
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,20
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
6,16
7,3
2,17
3,3
6,22
7,3
4,10
5,3
2,10
3,3
6,15
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,13
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,19
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,13
7,3
2,14
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,15
1,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
6,25
7,3
2,11
3,3
6,16
7,3
2,10
3,3
6,15
7,3
0,29
1,3
6,13
7,3
4,10
5,3
0,11
1,3
