,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
0,102.61081471313652,19.623545617791294,49.375261178520425,90.07817391725058,99.9670427546445,71.25747472536705,99.70326679789132,96.91111869436772,100.77684770186356,62.0053077930171,13.409995376244401,99.62311480567928,99.64579579314587,110.5666079508699,55.381541321128886,16.186486723833735,98.72063092560691,114.84970474787451,106.04459199352479,74.55000220297988,62.75978810287481,67.17049008154024,92.36492514849058,19.547546068584804,76.66974813790739
1,77.45389401324361,60.92407958358763,30.23237313981238,92.28715784469883,98.38508826163877,65.65540867421979,103.47395369826636,95.74092265010499,106.25459375211203,74.08670179714662,79.15750601382207,108.99803552826329,102.29506806703999,104.66262431544504,-15.917602917066045,-1.141085092372767,105.83200225407927,98.8704166790617,95.2374669330527,95.4304481924787,84.2231199998374,42.276980263370945,55.51593353473054,61.07118556341963,58.13391825884124
2,97.58054046455872,70.5634264440834,75.74321435566327,79.3905436041353,83.61639610541087,67.44024302222313,104.28861065291592,57.36261131951017,98.63526753602878,90.47474055444125,52.09645105994229,97.54973049300331,113.15112613860997,113.57152205115197,45.285114930208934,18.39694323670277,101.69457925499377,93.90312844181392,119.50664785309488,85.30245391966574,62.78868222139179,79.37836350990793,87.08332809296266,24.50691192383333,78.26588573281431
3,106.01455136506131,88.88395212736765,62.76829754601173,18.24232460963104,111.4608742376048,83.12075313382717,91.46806118652894,103.34463565530879,107.59518278125856,81.02004956258179,37.2473337180534,104.51687343682035,113.05634913149447,104.19693587248024,1.2718261593970013,38.27992430303347,97.1119939807343,97.58168622875172,111.69889939870494,91.74026901141885,92.5750745184822,75.44459038100096,71.43305279241905,81.75085351948098,40.50562818834049
4,97.95193113310546,98.17336510705758,36.07512521799325,40.798671385800496,104.34689791137494,59.08072042675053,104.97342259136425,109.68218152523565,113.84460945654551,62.74636723922885,77.3038182035694,102.64408380390495,101.90585678686689,113.338457354695,83.24918894153836,-4.886432084558442,101.15368369801479,109.00038822200324,106.92998277885285,71.34823686830812,72.85656917937382,66.4519493286981,99.29013789270539,52.307260885409974,86.44052829837938
5,101.16555262979671,94.14126209002616,45.130555029262176,80.75507094251695,102.01391246020303,70.87551035194781,27.471300352347136,121.41650331588549,97.49415349025641,79.3805023965047,30.033030871343723,105.99583418714926,122.76561599627202,108.21168938304362,29.799268214834097,29.46911752262398,99.44417714101643,105.7932926796729,114.51678304122466,89.31647055311211,99.43648413891057,75.2339867697091,56.66181958991111,103.62349297864505,31.014741738399053
6,102.32328622447055,93.11687102694725,13.342100043796005,113.0043117905004,94.51712004970364,99.28052894434238,95.96446537505423,105.97606108037641,106.95825297794799,38.05982104205225,38.19304562822316,102.74824123557057,97.18298706265003,109.46994668159786,89.21942122575713,52.67102834271483,93.17386898738667,102.90846773557197,120.81831851620032,65.42545034373902,87.37785359764476,71.58107728370776,22.931978243819138,85.08685224508531,72.13729782163647
7,106.22984790565334,83.98191427867391,93.80032804864825,45.680029892338474,101.7159697219299,94.77074887259649,98.8376570464518,109.46249293896796,105.32994741547719,21.02090259562069,82.1767850672285,17.87537706117116,109.65787931176061,113.56326985183003,100.94159868727415,27.253367457907345,97.27299789640222,105.81537046443754,108.57798126828467,90.79542713384274,108.94519917079025,73.93156139451033,79.55780144866645,110.27671820529558,19.258881138068922
8,98.6606489921923,44.13695983640513,73.72680047287785,102.27259512512236,57.73433549144198,22.863996476707765,106.43025081343374,113.04186088562184,118.31602685087282,77.75157467178913,99.68397467987589,93.00655556312043,114.98434927255542,105.49818923389078,74.23253489035694,8.371091695121565,112.88330273628515,104.0216150189736,115.55947049649126,71.73965565464897,104.72649579064847,39.92707063295915,36.87772217492322,114.17484098341512,77.14411461275162
9,98.89419471140553,66.05375162092224,67.44206838485917,107.11143921603214,96.81596876599939,49.16991539257284,89.82599053585886,106.83592739248752,111.53091086938592,68.50416918998503,53.71997903657073,108.81819714472498,99.21873928817512,117.30717444631956,29.279192558526304,22.22065312718038,117.60919776744261,113.15313492088958,105.02239548606164,57.45440425303138,47.533912079532875,89.20411025269242,61.942826486335186,90.45937450029538,87.51418083532542
