phase,duration
0,11
1,3
6,40
7,3
0,10
1,3
6,16
7,3
2,10
3,3
4,14
5,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
2,15
3,3
6,11
7,3
0,10
1,3
2,13
3,3
4,10
5,3
6,10
7,3
2,28
3,3
6,10
7,3
2,16
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,12
1,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,39
3,3
6,20
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,15
3,3
6,10
7,3
4,11
5,3
2,22
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,11
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,23
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,26
3,3
0,10
1,3
4,13
5,3
6,10
7,3
4,15
5,3
2,14
3,3
0,10
1,3
2,15
3,3
6,12
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
0,10
1,3
6,14
7,3
0,11
1,3
2,10
3,3
4,31
5,3
0,10
1,3
6,19
7,3
4,10
5,3
2,10
3,3
6,11
7,3
0,10
1,3
6,10
7,3
2,19
3,3
6,12
7,3
2,10
3,3
6,10
7,3
0,34
1,3
2,12
3,3
0,13
1,3
4,10
5,3
2,10
3,3
6,40
7,3
0,10
1,3
4,10
5,3
6,25
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,13
7,3
4,10
5,3
6,10
7,3
4,20
5,3
6,10
7,3
4,17
5,3
2,10
3,3
6,28
7,3
