phase,duration
0,11
1,3
6,36
7,3
2,10
3,3
6,10
7,3
4,11
5,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
4,22
5,3
6,24
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,32
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,12
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,33
3,3
4,10
5,3
2,30
3,3
6,12
7,3
4,11
5,3
2,10
3,3
4,18
5,3
2,10
3,3
0,10
1,3
6,10
7,3
4,19
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,13
1,3
6,10
7,3
2,12
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,19
3,3
0,10
1,3
6,10
7,3
4,16
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,14
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,16
5,3
6,10
7,3
4,20
5,3
6,25
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,11
5,3
2,12
3,3
6,12
7,3
0,13
1,3
2,14
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
4,23
5,3
6,12
7,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,23
3,3
6,10
7,3
4,15
5,3
6,15
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,12
3,3
6,10
7,3
2,16
3,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
4,11
5,3
2,10
3,3
4,19
5,3
6,10
7,3
2,10
3,3
6,10
7,3
4,19
5,3
0,10
1,3
2,21
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,15
1,3
2,10
3,3
6,17
7,3
2,10
3,3
0,10
1,3
