phase,duration
0,40
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,24
1,3
6,40
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,30
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,17
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,11
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,13
7,3
2,12
3,3
0,10
1,3
6,40
7,3
0,40
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,11
3,3
4,10
5,3
2,10
3,3
0,21
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,20
7,3
4,11
5,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
2,12
3,3
4,14
5,3
0,10
1,3
6,10
7,3
2,14
3,3
0,11
1,3
2,12
3,3
6,10
7,3
0,15
1,3
2,10
3,3
0,29
1,3
2,13
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,11
1,3
6,16
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,28
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,32
1,3
2,23
3,3
6,16
7,3
2,10
3,3
4,23
5,3
2,10
3,3
0,10
1,3
2,17
3,3
6,10
7,3
4,13
5,3
2,10
3,3
0,10
1,3
4,14
5,3
6,20
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
0,11
1,3
6,10
7,3
