phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,10
3,3
6,40
7,3
0,10
1,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
0,10
1,3
6,40
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,21
3,3
0,10
1,3
4,10
5,3
2,14
3,3
0,10
1,3
2,11
3,3
6,16
7,3
2,19
3,3
0,10
1,3
2,34
3,3
0,10
1,3
6,14
7,3
4,10
5,3
6,11
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,40
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,21
3,3
0,10
1,3
4,18
5,3
0,12
1,3
6,19
7,3
2,11
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,17
3,3
6,10
7,3
2,20
3,3
6,10
7,3
2,11
3,3
6,10
7,3
0,11
1,3
6,11
7,3
0,10
1,3
6,19
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
2,23
3,3
4,10
5,3
0,10
1,3
6,29
7,3
2,10
3,3
4,14
5,3
2,14
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,27
3,3
6,10
7,3
2,22
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,16
1,3
2,10
3,3
0,10
1,3
2,10
