phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
0,20
1,3
6,25
7,3
2,10
3,3
6,19
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,40
7,3
0,10
1,3
6,10
7,3
2,11
3,3
0,17
1,3
6,32
7,3
2,10
3,3
6,25
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,14
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,11
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,13
3,3
0,10
1,3
2,18
3,3
4,10
5,3
6,25
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,11
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,16
1,3
2,20
3,3
4,10
5,3
6,10
7,3
2,14
3,3
6,10
7,3
0,10
1,3
4,12
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,11
7,3
4,10
5,3
6,11
7,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
6,12
7,3
4,10
5,3
2,16
3,3
6,10
7,3
2,12
3,3
6,12
7,3
0,10
1,3
6,23
7,3
0,30
1,3
4,10
5,3
2,11
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,22
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
4,10
5,3
2,20
3,3
6,10
7,3
4,16
5,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
