phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
6,31
7,3
0,10
1,3
2,10
3,3
4,16
5,3
0,10
1,3
6,10
7,3
0,14
1,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,11
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,11
1,3
6,10
7,3
4,24
5,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
6,20
7,3
0,10
1,3
2,10
3,3
0,13
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,12
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,16
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
4,16
5,3
6,10
7,3
4,10
5,3
0,14
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,31
3,3
6,13
7,3
2,11
3,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,12
7,3
4,10
5,3
6,13
7,3
0,10
1,3
6,10
7,3
2,12
3,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,14
3,3
6,13
7,3
2,10
3,3
0,10
1,3
6,10
7,3
0,11
1,3
4,10
5,3
2,14
3,3
6,11
7,3
2,12
3,3
6,10
7,3
0,12
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,11
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,12
3,3
6,14
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
4,10
5,3
0,10
1,3
6,12
7,3
0,10
1,3
2,11
3,3
0,11
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
