phase,duration
0,32
1,3
4,38
5,3
2,10
3,3
6,11
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
0,10
1,3
2,26
3,3
6,32
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,40
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,18
3,3
6,10
7,3
2,36
3,3
6,14
7,3
0,10
1,3
6,12
7,3
2,10
3,3
6,10
7,3
2,31
3,3
4,14
5,3
2,10
3,3
4,10
5,3
2,16
3,3
4,10
5,3
6,10
7,3
4,10
5,3
0,10
1,3
2,35
3,3
6,13
7,3
4,34
5,3
2,16
3,3
4,17
5,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,12
3,3
4,11
5,3
6,10
7,3
4,10
5,3
2,26
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,12
3,3
6,11
7,3
2,31
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,18
3,3
6,10
7,3
2,10
3,3
6,28
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,11
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,23
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,18
1,3
2,11
3,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,23
7,3
4,10
5,3
6,16
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
4,24
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
