phase,duration
0,40
1,3
2,10
3,3
0,29
1,3
4,17
5,3
0,10
1,3
6,13
7,3
4,14
5,3
0,10
1,3
6,30
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,15
3,3
6,10
7,3
0,12
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,16
7,3
2,32
3,3
6,10
7,3
0,12
1,3
4,16
5,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,11
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,14
3,3
6,21
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,34
7,3
2,10
3,3
6,28
7,3
2,22
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,23
5,3
6,20
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
4,16
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,16
7,3
2,10
3,3
4,14
5,3
0,13
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
4,12
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,25
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,17
3,3
0,11
1,3
2,14
3,3
0,10
1,3
2,22
3,3
6,14
7,3
4,10
5,3
2,14
3,3
