phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,15
1,3
6,11
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,30
1,3
2,38
3,3
6,19
7,3
2,30
3,3
4,10
5,3
0,10
1,3
6,14
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,12
3,3
6,10
7,3
0,12
1,3
6,10
7,3
4,25
5,3
6,10
7,3
2,13
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
0,14
1,3
2,12
3,3
4,17
5,3
2,26
3,3
4,10
5,3
2,19
3,3
4,10
5,3
2,10
3,3
6,14
7,3
2,12
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,11
7,3
0,10
1,3
4,20
5,3
2,10
3,3
6,12
7,3
4,18
5,3
2,19
3,3
0,10
1,3
2,10
3,3
0,12
1,3
2,10
3,3
0,10
1,3
6,40
7,3
0,10
1,3
4,10
5,3
2,17
3,3
6,14
7,3
0,10
1,3
2,33
3,3
4,11
5,3
6,10
7,3
2,10
3,3
4,40
5,3
6,10
7,3
2,10
3,3
4,40
5,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,16
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,14
7,3
2,18
3,3
6,21
7,3
2,10
3,3
6,10
7,3
2,14
3,3
6,10
7,3
2,14
3,3
0,21
1,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,17
1,3
4,25
5,3
6,10
7,3
2,10
3,3
6,10
7,3
