phase,duration
0,11
1,3
4,29
5,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,10
3,3
6,19
7,3
2,10
3,3
6,23
7,3
2,10
3,3
6,10
7,3
2,26
3,3
0,12
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,18
5,3
6,10
7,3
2,10
3,3
4,10
5,3
0,11
1,3
6,10
7,3
2,16
3,3
0,10
1,3
6,10
7,3
2,34
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,30
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,28
3,3
0,10
1,3
2,10
3,3
6,32
7,3
4,10
5,3
0,10
1,3
4,10
5,3
6,18
7,3
2,23
3,3
6,10
7,3
2,15
3,3
6,10
7,3
2,30
3,3
4,11
5,3
2,35
3,3
6,10
7,3
2,16
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,11
1,3
2,10
3,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
6,17
7,3
2,17
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,14
3,3
6,10
7,3
2,14
3,3
6,10
7,3
2,40
3,3
4,10
5,3
0,12
1,3
2,14
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,19
1,3
2,13
3,3
4,10
5,3
0,19
1,3
6,10
7,3
0,22
1,3
2,10
3,3
6,10
7,3
2,16
3,3
0,11
1,3
2,10
3,3
6,10
7,3
2,25
3,3
6,10
7,3
0,10
1,3
