phase,duration
0,11
1,3
6,40
7,3
0,10
1,3
6,40
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,39
7,3
0,10
1,3
6,10
7,3
2,32
3,3
6,10
7,3
4,10
5,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
6,36
7,3
2,34
3,3
0,11
1,3
4,10
5,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
0,10
1,3
2,11
3,3
6,10
7,3
2,19
3,3
4,10
5,3
0,22
1,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,40
7,3
0,10
1,3
6,16
7,3
2,17
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,21
3,3
0,10
1,3
4,10
5,3
2,12
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,12
5,3
0,10
1,3
2,13
3,3
6,10
7,3
0,16
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,12
7,3
0,11
1,3
2,31
3,3
4,10
5,3
2,10
3,3
0,11
1,3
4,10
5,3
6,11
7,3
0,10
1,3
6,10
7,3
2,16
3,3
0,10
1,3
2,32
3,3
6,10
7,3
0,10
1,3
2,11
3,3
0,10
1,3
2,26
3,3
0,10
1,3
6,14
7,3
2,10
3,3
0,13
1,3
6,13
7,3
0,10
1,3
6,19
7,3
0,10
1,3
4,10
5,3
6,27
7,3
2,40
3,3
4,10
5,3
0,10
