phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,10
3,3
6,16
7,3
2,10
3,3
6,11
7,3
2,32
3,3
0,10
1,3
2,40
3,3
4,10
5,3
2,33
3,3
6,30
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,20
3,3
6,13
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,22
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,16
3,3
6,10
7,3
2,28
3,3
0,10
1,3
2,40
3,3
4,10
5,3
6,18
7,3
2,15
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,11
3,3
0,14
1,3
4,10
5,3
0,10
1,3
2,40
3,3
4,10
5,3
2,34
3,3
6,11
7,3
2,13
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,11
7,3
2,10
3,3
0,12
1,3
2,10
3,3
6,10
7,3
4,24
5,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,29
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,17
3,3
0,11
1,3
2,10
3,3
0,19
1,3
2,10
3,3
6,23
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,11
7,3
