phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,40
3,3
4,10
5,3
2,35
3,3
6,12
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,27
3,3
6,10
7,3
4,10
5,3
0,11
1,3
2,10
3,3
0,10
1,3
6,14
7,3
0,10
1,3
2,30
3,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
0,17
1,3
2,39
3,3
4,10
5,3
6,10
7,3
2,11
3,3
6,16
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
2,14
3,3
6,16
7,3
2,11
3,3
6,10
7,3
4,10
5,3
2,11
3,3
4,14
5,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,28
3,3
0,10
1,3
2,30
3,3
6,13
7,3
4,10
5,3
6,14
7,3
0,10
1,3
2,13
3,3
0,27
1,3
2,15
3,3
4,10
5,3
6,35
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
2,16
3,3
6,13
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
2,27
3,3
6,10
7,3
2,13
3,3
6,10
7,3
2,19
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,24
3,3
0,10
1,3
6,10
7,3
0,21
1,3
2,10
3,3
0,10
1,3
4,10
5,3
0,35
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,18
3,3
0,12
1,3
6,18
