phase,duration
0,29
1,3
4,40
5,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
4,11
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,14
3,3
4,11
5,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,40
3,3
4,10
5,3
2,28
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,11
7,3
2,31
3,3
4,16
5,3
6,10
7,3
4,12
5,3
2,10
3,3
4,20
5,3
6,10
7,3
0,11
1,3
2,10
3,3
0,10
1,3
2,40
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,23
3,3
0,10
1,3
2,14
3,3
6,10
7,3
2,26
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,14
3,3
6,10
7,3
2,13
3,3
0,18
1,3
6,10
7,3
2,35
3,3
4,33
5,3
2,10
3,3
6,15
7,3
2,13
3,3
0,10
1,3
6,26
7,3
4,21
5,3
0,10
1,3
4,10
5,3
6,19
7,3
2,18
3,3
4,10
5,3
6,12
7,3
2,40
3,3
4,10
5,3
2,11
3,3
6,10
7,3
4,11
5,3
2,28
3,3
4,10
5,3
2,27
3,3
6,10
7,3
2,24
3,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,20
5,3
0,10
1,3
4,13
5,3
2,10
3,3
4,20
5,3
6,10
7,3
2,30
3,3
4,26
5,3
0,12
1,3
4,19
5,3
0,10
1,3
