phase,duration
0,40
1,3
2,10
3,3
0,14
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,12
7,3
0,10
1,3
2,10
3,3
4,10
5,3
0,12
1,3
4,10
5,3
0,10
1,3
4,10
5,3
2,10
3,3
0,11
1,3
6,12
7,3
2,10
3,3
0,20
1,3
2,10
3,3
6,11
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,23
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,40
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,12
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,14
5,3
6,10
7,3
0,21
1,3
6,10
7,3
2,10
3,3
6,14
7,3
2,12
3,3
0,10
1,3
6,14
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,12
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,11
7,3
2,10
3,3
0,24
1,3
4,11
5,3
2,10
3,3
0,10
1,3
6,11
7,3
4,10
5,3
2,10
3,3
0,19
1,3
6,10
7,3
0,12
1,3
2,21
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,24
7,3
4,11
5,3
2,10
3,3
0,10
1,3
6,19
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,14
1,3
4,20
5,3
6,10
7,3
4,10
5,3
0,10
1,3
4,10
5,3
0,29
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,13
3,3
4,10
5,3
6,10
7,3
2,18
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,35
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,14
1,3
2,14
