phase,duration
0,11
1,3
4,10
5,3
2,10
3,3
6,13
7,3
4,10
5,3
6,11
7,3
0,10
1,3
6,36
7,3
2,10
3,3
6,18
7,3
0,15
1,3
6,22
7,3
2,10
3,3
6,13
7,3
2,14
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,16
5,3
6,11
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,20
1,3
6,11
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,20
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,12
7,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
6,11
7,3
2,12
3,3
6,12
7,3
2,11
3,3
4,18
5,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,12
7,3
2,11
3,3
4,10
5,3
0,10
1,3
2,10
3,3
6,17
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,11
3,3
6,10
7,3
4,12
5,3
6,10
7,3
4,10
5,3
6,11
7,3
2,10
3,3
4,11
5,3
2,13
3,3
6,10
7,3
0,11
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,13
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,12
3,3
6,27
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
2,14
3,3
6,11
7,3
2,12
3,3
4,10
5,3
6,17
7,3
4,11
5,3
6,10
7,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
6,12
7,3
4,10
5,3
6,24
7,3
2,10
3,3
0,13
1,3
6,10
7,3
2,14
3,3
4,10
5,3
2,22
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
