phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
6,27
7,3
0,11
1,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
6,28
7,3
2,19
3,3
0,10
1,3
4,10
5,3
0,14
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,17
3,3
0,10
1,3
6,12
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,17
7,3
4,10
5,3
6,10
7,3
0,31
1,3
2,22
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
0,12
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,15
7,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
0,20
1,3
4,19
5,3
6,10
7,3
2,20
3,3
6,10
7,3
2,10
3,3
6,13
7,3
0,12
1,3
4,10
5,3
2,13
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,11
7,3
4,10
5,3
6,32
7,3
2,10
3,3
0,12
1,3
2,13
3,3
6,10
7,3
0,20
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,21
7,3
0,10
1,3
2,22
3,3
6,10
7,3
4,10
5,3
0,10
1,3
4,12
5,3
0,10
1,3
6,33
7,3
4,10
5,3
2,23
3,3
6,31
7,3
0,10
1,3
6,19
7,3
4,10
5,3
0,10
1,3
4,10
5,3
2,10
3,3
0,11
1,3
6,15
7,3
2,10
3,3
6,11
7,3
0,10
1,3
