phase,duration
0,40
1,3
2,10
3,3
0,32
1,3
4,14
5,3
0,10
1,3
6,13
7,3
4,14
5,3
0,10
1,3
2,10
3,3
6,20
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,29
7,3
0,10
1,3
2,31
3,3
0,10
1,3
4,13
5,3
6,10
7,3
2,16
3,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,11
7,3
4,15
5,3
2,14
3,3
4,10
5,3
6,19
7,3
0,12
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,12
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,28
3,3
6,10
7,3
0,11
1,3
2,10
3,3
0,14
1,3
6,10
7,3
4,10
5,3
0,10
1,3
4,10
5,3
2,15
3,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
2,12
3,3
6,10
7,3
2,18
3,3
6,10
7,3
2,10
3,3
4,13
5,3
6,11
7,3
4,12
5,3
6,10
7,3
0,10
1,3
4,20
5,3
6,13
7,3
0,10
1,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,11
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,12
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,21
7,3
4,11
5,3
