phase,duration
0,28
1,3
4,40
5,3
6,10
7,3
2,40
3,3
4,10
5,3
6,10
7,3
4,12
5,3
2,16
3,3
0,10
1,3
2,18
3,3
6,18
7,3
2,37
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,13
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
2,23
3,3
6,10
7,3
2,13
3,3
4,10
5,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
2,16
3,3
4,10
5,3
2,14
3,3
0,10
1,3
4,10
5,3
0,10
1,3
2,20
3,3
6,10
7,3
2,12
3,3
6,10
7,3
2,10
3,3
4,14
5,3
6,12
7,3
2,29
3,3
4,10
5,3
2,10
3,3
6,30
7,3
0,10
1,3
4,10
5,3
2,26
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,17
3,3
4,17
5,3
2,23
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,13
3,3
4,14
5,3
2,10
3,3
6,10
7,3
0,22
1,3
2,18
3,3
6,10
7,3
4,10
5,3
6,24
7,3
2,16
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,18
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,15
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,24
3,3
4,10
5,3
2,16
3,3
6,10
7,3
2,40
3,3
4,20
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,13
5,3
0,10
1,3
2,12
3,3
4,10
5,3
2,10
3,3
4,11
5,3
2,10
3,3
4,10
5,3
2,10
3,3
