phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
6,30
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,18
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
6,23
7,3
4,10
5,3
6,19
7,3
4,10
5,3
6,10
7,3
2,21
3,3
0,10
1,3
2,10
3,3
0,36
1,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
6,17
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,11
3,3
0,10
1,3
2,10
3,3
6,25
7,3
4,10
5,3
0,10
1,3
6,20
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
2,21
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,17
1,3
2,15
3,3
0,10
1,3
2,10
3,3
6,20
7,3
0,28
1,3
2,10
3,3
0,10
1,3
6,19
7,3
2,10
3,3
6,18
7,3
2,12
3,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
0,10
1,3
4,10
5,3
0,10
1,3
6,10
7,3
2,19
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,15
7,3
2,22
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,24
7,3
0,10
1,3
6,16
7,3
2,10
3,3
0,10
1,3
4,10
5,3
0,10
1,3
6,11
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,17
7,3
2,10
3,3
6,10
