phase,duration
0,40
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
4,11
5,3
6,34
7,3
0,10
1,3
6,17
7,3
0,12
1,3
4,10
5,3
2,13
3,3
6,27
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,16
1,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,17
7,3
2,10
3,3
6,23
7,3
4,10
5,3
0,10
1,3
6,28
7,3
2,10
3,3
6,22
7,3
2,10
3,3
6,12
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,16
3,3
4,16
5,3
6,10
7,3
2,17
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
4,13
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,25
7,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
0,10
1,3
2,11
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,11
3,3
0,10
1,3
4,10
5,3
0,10
1,3
2,25
3,3
6,11
7,3
2,11
3,3
0,10
1,3
2,10
3,3
6,13
7,3
4,10
5,3
6,10
7,3
4,17
5,3
6,11
7,3
4,10
5,3
0,10
1,3
6,12
7,3
4,10
5,3
2,20
3,3
6,10
7,3
2,10
3,3
6,11
7,3
4,10
5,3
6,11
7,3
4,10
5,3
0,10
1,3
6,11
7,3
4,11
5,3
6,11
7,3
4,10
5,3
6,13
7,3
2,10
3,3
4,23
5,3
0,10
1,3
2,21
3,3
0,10
1,3
6,10
7,3
4,12
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,11
7,3
4,21
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,14
5,3
