phase,duration
0,12
1,3
2,10
3,3
0,10
1,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
4,11
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,40
3,3
4,11
5,3
2,26
3,3
4,10
5,3
2,15
3,3
4,10
5,3
2,30
3,3
6,10
7,3
2,12
3,3
0,12
1,3
2,11
3,3
6,14
7,3
2,10
3,3
6,10
7,3
2,16
3,3
0,10
1,3
6,10
7,3
2,12
3,3
6,12
7,3
2,10
3,3
4,10
5,3
0,10
1,3
6,11
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
2,14
3,3
6,10
7,3
2,27
3,3
6,10
7,3
2,12
3,3
4,10
5,3
2,10
3,3
4,11
5,3
2,22
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,38
3,3
4,11
5,3
2,10
3,3
4,25
5,3
2,13
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,13
3,3
6,18
7,3
2,22
3,3
6,11
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,12
7,3
2,14
3,3
0,15
1,3
6,19
7,3
2,13
3,3
6,11
7,3
2,12
3,3
6,10
7,3
2,14
3,3
6,10
7,3
2,11
3,3
6,28
7,3
2,11
3,3
6,10
7,3
2,12
3,3
6,10
7,3
2,28
3,3
6,10
7,3
0,10
1,3
6,11
7,3
2,12
3,3
0,10
1,3
6,40
7,3
0,34
1,3
6,11
7,3
0,12
1,3
6,11
7,3
0,30
1,3
6,11
7,3
0,24
1,3
6,17
7,3
0,40
1,3
2,10
