phase,duration
0,40
1,3
2,10
3,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,11
3,3
0,32
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,36
7,3
2,10
3,3
6,15
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,12
7,3
0,15
1,3
4,10
5,3
0,10
1,3
6,18
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,12
7,3
0,14
1,3
6,20
7,3
4,10
5,3
2,10
3,3
4,12
5,3
2,10
3,3
6,11
7,3
4,26
5,3
2,10
3,3
4,10
5,3
2,10
3,3
4,17
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,11
3,3
4,10
5,3
0,10
1,3
6,12
7,3
0,10
1,3
6,21
7,3
2,10
3,3
6,10
7,3
2,17
3,3
6,10
7,3
0,10
1,3
6,13
7,3
0,10
1,3
4,13
5,3
6,10
7,3
4,21
5,3
2,10
3,3
4,10
5,3
0,12
1,3
4,10
5,3
2,10
3,3
0,10
1,3
6,13
7,3
2,15
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,22
5,3
6,22
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
2,21
3,3
6,10
7,3
2,20
3,3
6,11
7,3
2,11
3,3
0,10
1,3
4,12
5,3
2,20
3,3
6,10
7,3
4,20
5,3
2,10
3,3
0,15
1,3
4,13
5,3
0,31
1,3
2,10
3,3
4,12
5,3
0,10
1,3
4,11
5,3
0,10
1,3
4,40
5,3
2,10
3,3
4,10
5,3
6,11
7,3
4,16
5,3
0,10
1,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
4,20
5,3
