phase,duration
0,11
1,3
6,40
7,3
0,10
1,3
6,15
7,3
2,10
3,3
4,14
5,3
2,10
3,3
6,10
7,3
2,35
3,3
6,10
7,3
2,11
3,3
0,10
1,3
6,10
7,3
2,21
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,16
3,3
6,10
7,3
2,18
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,23
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,24
5,3
2,21
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
0,16
1,3
2,16
3,3
0,10
1,3
6,18
7,3
2,11
3,3
6,10
7,3
2,22
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,15
3,3
0,10
1,3
2,15
3,3
0,10
1,3
6,10
7,3
2,26
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
2,13
3,3
4,10
5,3
0,14
1,3
4,11
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,11
7,3
2,14
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,18
3,3
6,10
7,3
2,14
3,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,16
3,3
4,26
5,3
0,10
1,3
2,16
3,3
0,10
1,3
4,10
5,3
2,29
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
0,21
1,3
2,10
3,3
0,10
1,3
6,14
7,3
4,12
5,3
2,10
3,3
6,10
7,3
4,13
5,3
2,10
3,3
6,18
7,3
2,10
3,3
6,10
7,3
2,17
3,3
6,11
7,3
2,31
3,3
6,10
7,3
2,23
3,3
6,10
7,3
