phase,duration
0,40
1,3
2,10
3,3
0,40
1,3
2,10
3,3
0,10
1,3
6,40
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
2,23
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,40
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,26
7,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,30
7,3
2,14
3,3
6,10
7,3
2,13
3,3
6,19
7,3
2,10
3,3
6,23
7,3
0,10
1,3
6,10
7,3
0,10
1,3
2,13
3,3
6,16
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,19
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,14
5,3
6,10
7,3
2,10
3,3
6,12
7,3
2,10
3,3
6,10
7,3
4,10
5,3
2,20
3,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,25
7,3
2,10
3,3
0,12
1,3
6,20
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,40
7,3
0,10
1,3
6,26
7,3
4,11
5,3
6,16
7,3
2,11
3,3
4,10
5,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,25
1,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,15
7,3
2,29
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
6,40
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,12
7,3
