phase,duration
0,11
1,3
2,39
3,3
0,26
1,3
2,10
3,3
6,39
7,3
0,11
1,3
6,10
7,3
0,10
1,3
6,40
7,3
0,10
1,3
4,10
5,3
2,36
3,3
6,13
7,3
2,22
3,3
4,10
5,3
6,15
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,22
7,3
2,14
3,3
6,16
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,40
7,3
0,10
1,3
6,34
7,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
2,25
3,3
0,19
1,3
6,10
7,3
2,10
3,3
6,12
7,3
4,11
5,3
0,10
1,3
6,18
7,3
4,12
5,3
6,13
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,16
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,27
3,3
6,10
7,3
0,12
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,38
7,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,13
7,3
2,14
3,3
6,10
7,3
4,14
5,3
0,10
1,3
2,10
3,3
6,21
7,3
0,10
1,3
6,40
7,3
0,10
1,3
6,17
7,3
0,10
1,3
6,10
7,3
2,24
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,13
5,3
6,12
7,3
0,16
1,3
4,10
5,3
6,16
7,3
0,10
1,3
2,23
3,3
6,18
7,3
2,12
3,3
6,16
7,3
0,10
1,3
2,10
3,3
6,13
7,3
4,10
5,3
6,10
7,3
