phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,39
3,3
6,10
7,3
2,10
3,3
6,36
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
2,11
3,3
6,10
7,3
2,12
3,3
4,10
5,3
6,10
7,3
2,25
3,3
6,15
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,18
3,3
0,10
1,3
6,26
7,3
2,12
3,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,13
7,3
4,10
5,3
2,14
3,3
6,12
7,3
0,10
1,3
2,11
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,23
7,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,12
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
2,12
3,3
6,10
7,3
2,26
3,3
4,10
5,3
0,10
1,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
0,10
1,3
2,10
3,3
6,12
7,3
2,10
3,3
6,12
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,22
7,3
2,10
3,3
6,10
7,3
4,11
5,3
6,10
7,3
0,10
1,3
4,10
5,3
6,10
7,3
4,19
5,3
6,21
7,3
4,10
5,3
2,12
3,3
0,28
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,37
7,3
4,10
5,3
6,10
7,3
4,40
5,3
6,10
7,3
4,10
5,3
2,12
3,3
6,11
7,3
4,14
5,3
6,10
7,3
2,10
3,3
6,12
7,3
2,10
3,3
0,11
1,3
6,14
7,3
