phase,duration
0,40
1,3
2,10
3,3
0,37
1,3
4,10
5,3
0,16
1,3
6,10
7,3
0,28
1,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
0,10
1,3
2,13
3,3
6,11
7,3
4,10
5,3
6,10
7,3
4,19
5,3
2,10
3,3
4,10
5,3
0,12
1,3
2,36
3,3
6,10
7,3
0,10
1,3
2,40
3,3
4,10
5,3
6,14
7,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
6,12
7,3
0,10
1,3
2,10
3,3
4,10
5,3
0,14
1,3
6,14
7,3
2,10
3,3
6,11
7,3
0,10
1,3
2,24
3,3
6,10
7,3
4,11
5,3
6,11
7,3
2,15
3,3
6,10
7,3
0,13
1,3
2,10
3,3
6,10
7,3
2,14
3,3
0,10
1,3
2,10
3,3
4,16
5,3
6,10
7,3
0,10
1,3
6,17
7,3
4,10
5,3
6,10
7,3
4,11
5,3
6,10
7,3
2,10
3,3
4,20
5,3
2,10
3,3
4,16
5,3
0,10
1,3
2,12
3,3
4,23
5,3
0,10
1,3
2,10
3,3
4,10
5,3
6,23
7,3
2,11
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,15
3,3
6,10
7,3
0,32
1,3
4,10
5,3
2,28
3,3
0,10
1,3
2,12
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
0,12
1,3
4,10
5,3
6,10
7,3
2,14
3,3
0,13
1,3
6,10
7,3
0,10
1,3
4,10
5,3
0,10
1,3
4,25
5,3
2,11
3,3
4,11
5,3
6,10
7,3
2,11
3,3
4,10
5,3
2,10
3,3
6,10
7,3
