phase,duration
0,11
1,3
2,40
3,3
4,10
5,3
2,18
3,3
4,10
5,3
2,14
3,3
0,10
1,3
2,26
3,3
4,18
5,3
6,10
7,3
2,40
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,12
1,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
6,10
7,3
2,12
3,3
6,39
7,3
0,10
1,3
6,21
7,3
2,10
3,3
4,14
5,3
0,10
1,3
4,10
5,3
2,10
3,3
6,12
7,3
0,10
1,3
6,10
7,3
0,17
1,3
6,10
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,19
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,12
7,3
0,10
1,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
4,10
5,3
6,13
7,3
2,16
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,38
3,3
6,11
7,3
2,10
3,3
6,22
7,3
2,10
3,3
6,29
7,3
2,10
3,3
6,12
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,19
3,3
6,10
7,3
2,27
3,3
0,11
1,3
4,13
5,3
0,10
1,3
6,25
7,3
4,10
5,3
0,10
1,3
2,10
3,3
4,12
5,3
6,10
7,3
2,10
3,3
0,18
1,3
6,10
7,3
4,10
5,3
0,27
1,3
4,10
5,3
6,17
7,3
2,10
3,3
6,11
7,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,14
3,3
4,10
5,3
2,11
3,3
6,32
7,3
2,19
3,3
0,12
1,3
