phase,duration
0,12
1,3
2,11
3,3
0,10
1,3
6,10
7,3
0,12
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,15
7,3
2,10
3,3
6,39
7,3
2,10
3,3
4,10
5,3
6,14
7,3
2,13
3,3
6,10
7,3
2,11
3,3
6,12
7,3
2,10
3,3
6,10
7,3
0,11
1,3
6,10
7,3
2,16
3,3
4,10
5,3
6,12
7,3
0,15
1,3
4,10
5,3
0,10
1,3
6,10
7,3
0,10
1,3
6,15
7,3
2,11
3,3
4,10
5,3
6,10
7,3
2,12
3,3
6,10
7,3
2,19
3,3
6,10
7,3
2,10
3,3
0,10
1,3
6,10
7,3
0,16
1,3
6,26
7,3
0,12
1,3
6,10
7,3
0,10
1,3
6,12
7,3
0,10
1,3
2,14
3,3
6,15
7,3
4,20
5,3
0,10
1,3
4,10
5,3
2,11
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,27
3,3
6,10
7,3
4,18
5,3
0,10
1,3
2,10
3,3
0,10
1,3
4,10
5,3
6,10
7,3
0,12
1,3
4,10
5,3
2,22
3,3
4,22
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,15
7,3
2,10
3,3
6,14
7,3
2,10
3,3
4,10
5,3
0,10
1,3
2,19
3,3
0,10
1,3
2,35
3,3
6,10
7,3
0,11
1,3
4,11
5,3
6,11
7,3
4,10
5,3
6,16
7,3
0,10
1,3
6,14
7,3
4,12
5,3
2,10
3,3
6,28
7,3
0,10
1,3
6,10
7,3
2,10
3,3
0,25
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,21
5,3
2,10
3,3
4,10
5,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,12
7,3
0,10
1,3
6,16
7,3
