phase,duration
0,40
1,3
2,10
3,3
0,30
1,3
4,16
5,3
0,10
1,3
6,13
7,3
4,14
5,3
0,10
1,3
6,15
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,11
7,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,11
7,3
0,17
1,3
2,10
3,3
6,38
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,15
7,3
0,10
1,3
2,10
3,3
6,21
7,3
2,10
3,3
4,10
5,3
6,13
7,3
0,10
1,3
4,17
5,3
2,18
3,3
6,10
7,3
0,10
1,3
4,10
5,3
2,14
3,3
0,16
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,14
7,3
0,10
1,3
6,10
7,3
0,30
1,3
2,10
3,3
4,10
5,3
2,11
3,3
6,18
7,3
2,18
3,3
6,18
7,3
0,18
1,3
6,10
7,3
2,15
3,3
0,16
1,3
6,11
7,3
0,15
1,3
2,10
3,3
4,26
5,3
6,10
7,3
4,11
5,3
2,10
3,3
6,10
7,3
2,12
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,11
3,3
4,10
5,3
2,12
3,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,36
5,3
0,12
1,3
2,10
3,3
6,10
7,3
2,12
3,3
0,10
1,3
2,30
3,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,13
7,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
4,10
5,3
6,21
7,3
0,10
1,3
2,10
3,3
0,17
1,3
