phase,duration
0,40
1,3
2,10
3,3
0,10
1,3
2,10
3,3
0,23
1,3
6,31
7,3
2,10
3,3
6,12
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
6,40
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,40
1,3
2,10
3,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,12
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,16
3,3
4,12
5,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
0,10
1,3
6,22
7,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,10
7,3
2,15
3,3
0,16
1,3
2,10
3,3
0,11
1,3
2,10
3,3
0,19
1,3
2,10
3,3
0,32
1,3
6,13
7,3
0,10
1,3
6,10
7,3
0,20
1,3
6,18
7,3
4,10
5,3
6,17
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,23
3,3
0,16
1,3
2,10
3,3
0,12
1,3
2,10
3,3
0,10
1,3
2,15
3,3
0,11
1,3
6,14
7,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,12
1,3
2,10
3,3
0,21
1,3
2,10
3,3
4,10
5,3
2,10
3,3
4,10
5,3
0,10
1,3
2,17
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,12
7,3
4,38
5,3
2,10
3,3
0,12
1,3
6,10
7,3
0,10
1,3
6,10
7,3
2,12
3,3
6,22
7,3
2,15
3,3
0,17
1,3
4,10
5,3
0,10
1,3
2,18
3,3
6,15
7,3
0,10
1,3
2,10
3,3
