phase,duration
0,11
1,3
2,10
3,3
6,13
7,3
2,10
3,3
0,10
1,3
4,10
5,3
2,40
3,3
4,10
5,3
2,11
3,3
4,11
5,3
2,10
3,3
6,27
7,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
4,28
5,3
2,11
3,3
6,16
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,15
5,3
2,10
3,3
6,21
7,3
4,10
5,3
2,10
3,3
6,23
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,12
5,3
6,10
7,3
2,10
3,3
4,10
5,3
6,18
7,3
0,10
1,3
4,10
5,3
2,13
3,3
4,22
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,39
7,3
4,13
5,3
0,10
1,3
6,12
7,3
4,15
5,3
6,10
7,3
4,10
5,3
6,14
7,3
4,10
5,3
2,10
3,3
4,10
5,3
2,15
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
2,10
3,3
4,15
5,3
6,12
7,3
4,11
5,3
6,14
7,3
2,19
3,3
4,11
5,3
6,12
7,3
0,10
1,3
6,10
7,3
0,19
1,3
6,10
7,3
4,11
5,3
2,10
3,3
6,10
7,3
4,11
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,17
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,10
7,3
2,25
3,3
0,10
1,3
2,18
3,3
4,10
5,3
2,15
3,3
4,10
5,3
2,10
3,3
0,11
1,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,14
7,3
2,10
3,3
6,14
7,3
2,10
3,3
4,12
5,3
2,10
3,3
4,10
5,3
