phase,duration
0,11
1,3
2,10
3,3
6,23
7,3
2,10
3,3
6,40
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,15
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,25
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,30
5,3
2,10
3,3
4,10
5,3
6,12
7,3
4,10
5,3
6,10
7,3
0,10
1,3
4,12
5,3
2,11
3,3
6,10
7,3
2,10
3,3
4,10
5,3
6,25
7,3
4,10
5,3
2,19
3,3
4,10
5,3
0,10
1,3
6,10
7,3
2,38
3,3
6,10
7,3
4,15
5,3
2,10
3,3
4,10
5,3
6,14
7,3
0,10
1,3
4,10
5,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,31
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
4,19
5,3
6,10
7,3
4,10
5,3
2,10
3,3
4,11
5,3
2,22
3,3
0,10
1,3
2,10
3,3
4,14
5,3
6,10
7,3
4,10
5,3
6,28
7,3
4,10
5,3
6,11
7,3
4,10
5,3
6,10
7,3
2,11
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,14
3,3
6,12
7,3
4,12
5,3
6,19
7,3
4,11
5,3
6,10
7,3
4,10
5,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
6,16
7,3
2,10
3,3
4,10
5,3
6,16
7,3
4,10
5,3
0,10
1,3
4,10
5,3
2,10
3,3
0,10
1,3
2,14
3,3
6,10
7,3
2,20
3,3
4,10
5,3
6,15
7,3
2,10
3,3
4,11
5,3
6,13
7,3
4,18
5,3
2,10
3,3
6,21
7,3
2,10
3,3
4,10
5,3
